0	Velikite Balgari ( , `` The Great Bulgarians `` ) was the Bulgarian spin-off of the 2002 program `` 100 Greatest Britons `` produced by the BBC .	Aired on the Bulgarian National Television 's Kanal 1 , its first stage began on 9 June 2006 and finished on 10 December , with a show on 23 December announcing the names of the Top 100 as chosen by popular vote .	The Top 10 were announced in alphabetical order .	In the second stage , which lasted until 17 February 2007 , the viewers determined the order in the Top 10 .	Documentaries dedicated to every Top 10 personality were aired during the second stage .
2	The presidio was the first permanent European settlement on the Pacific Coast of the present-day United States .	El Presidio Reál de San Diego ( Royal Presidio of San Diego ) is a historic fort in San Diego , California .	It was established on May 14 , 1769 , by Gaspar de Portolá , leader of the first European land exploration of Alta California - at that time an unexplored northwestern frontier area of New Spain .	As the first of the presidios and Spanish missions in California , it was the base of operations for the Spanish colonization of California .	The associated Mission San Diego de Alcalá later moved a few miles away .
0	Osmia bicornis , synonym Osmia rufa , is a species of mason bee , and is known as the red mason bee due to its covering of dense gingery hair .	It is a solitary bee that nests in holes or stems and is polylectic , meaning it forages pollen from various different flowering plants .	These bees can be seen aggregating together and nests in preexisting hollows , choosing not to excavate their own .	These bees are not aggressive ; they will only sting if handled very roughly and are safe to be closely observed by children .	Females only mate once , usually with closely related males .
2	It is one of the oldest High Schools in Spain .	The High School I.E.S .	Mariano Quintanilla , Segovia is a state High School in Segovia , Spain , Europe .	The main building is one of the best examples of Modernist architecture in Spain , regarded as `` Bien de Interés Cultural `` ( Piece of cultural interest ) .	Its architects were Joaquín Odriozola and Antonio Bermejo .
4	However , in 2008 – 2009 , a closing stock of 264 Bengal tigers and 100 white Bengal tigers were accounted for in Indian zoos .	Captive white tigers are of little known lineage .	They are held captive around the world , usually for financial purposes .	The Tiger Species Survival Plan devised by the Association of Zoos and Aquariums has condemned the breeding of white tigers .	The genes responsible for white colour are represented by 0.001 % of the tiger population .
3	The region 's capital is Ouahigouya .	Nord is one of Burkina Faso 's 13 administrative regions .	It was created on 2 July 2001 .	The population of Nord was 1,182,770 in 2006 .	Four provinces make up the region - Loroum , Passoré , Yatenga , and Zondoma .
1	Havana ’ s first taste of success comes with the release of her album “ HOW MUCH YOU WANT ME ” in 2000 for Heat Music .	Havana Mena is a Latin musician born in Miami , Florida .	The single “ How much you want me ” , reached # 11 on Billboard ’ s top 100 rap singles .	This would later spark interest from the likes of LA Reid , who had just taken the position of CEO at Arista Records .	HAVANA would be caught in the middle of a bidding war , ultimately choosing to sign with Arista Records .
0	Jyrki Jouko Juhani Kasvi ( born in Pyhtää , Finland on January 6 , 1964 ) is a Finnish politician .	He has been a member of the Finnish Parliament , representing the Green League .	In the Parliament he was most active in the Committee for the Future , which he represented in the European Parliamentary Technology Assessment network ( EPTA ) , related to technology assessment .	He was first elected to the Parliament in 2003 , re-elected for a second term in 2007 , and lost his seat in the election of 2011 .	He was again elected in 2015 .
3	The first-published work in the series , which was Niven 's first published piece was `` The Coldest Place `` , in the December 1964 issue of `` If `` magazine , edited by Frederik Pohl .	Known Space is the fictional setting of about a dozen science fiction novels and several collections of short stories written by Larry Niven .	It has also become a shared universe in the spin-off `` Man-Kzin Wars `` anthologies .	ISFDB catalogs all works set in the fictional universe that includes Known Space under the series name Tales of Known Space , which was the title of a 1975 collection of Niven 's short stories .	This was the first-published work in the 1975 collection .
4	Due to the three-dimensional curvature of this structure , two-dimensional sections such as shown are commonly seen .	Hippocampus anatomy describes the physical aspects and properties of the hippocampus , a neural structure in the medial temporal lobe of the brain that has a distinctive , curved shape that has been likened to the sea-horse monster of Greek mythology and the ram 's horns of Amun in Egyptian mythology .	This general layout holds across the full range of mammalian species , from hedgehog to human , although the details vary .	For example , in the rat , the two hippocampi look similar to a pair of bananas , joined at the stems .	In primate brains , including humans , the portion of the hippocampus near the base of the temporal lobe is much broader than the part at the top .
0	Hermenegildus Felix Victor Maria `` Herman `` Finkers [ ɦɛrmeːnə 'ɣɪɫdəs ' feːlɪks ' vɪktɔr ma 'riaː `` ' ɦɛrmɑn `` ' fɪŋkərs ] ( born December 9 , 1954 in Almelo , Overijssel ) is a comedian from the Dutch region of Twente , who is well known in the Netherlands for his friendly , dry-witted humour and his ambiguous style of storytelling .	In his way of telling a story the moral should never be in the way of a good joke or pun .	His humour is never at the expense of others , except his brother Wilfried Finkers , who is frequently the target of jokes .	Wilfried Finkers co-wrote material and occasionally appeared in his brother 's shows .	Herman Finkers temporarily stopped performing in 2000 , and soon afterwards he was diagnosed with a form of leukaemia .
4	It finally withdrew after 18 matches and will be played in Amateur League at next season .	Uşakspor was a Turkish football club located in Uşak .	They play their home games at 1 Eylül Stadium in Uşak .	The club was founded in 1967 and played in Second League between 1967 – 1968 , 1970 – 1975 , 1982 – 1983 , 1987 – 1988 , 2005 – 2007 .	It suffered financial problems and the team was relegated to the Third League over two seasons .
4	The little lakes Q 'asiri Quta `` ( Khasiri Kkota ) `` and Sura Pata `` ( Sora Pata , Sorapata ) `` lie at its feet , east and north of it .	Qullqi Warani ( Aymara `` qullqi `` silver , also spelled `` Kollke Huarani `` ) is a mountain in the Oruro Department in Bolivia at the border with Chile , north-west of the extinct Sajama volcano .	It is situated in the Sajama Province , in the west of the Curahuara de Carangas Municipality .	According to the Bolivian IGM map 1 : 50,000 ' Nevados Payachata Hoja 5739-I ' it lies entirely on Bolivian terrain .	Qullqi Warani lies south-west of the mountains Jisk 'a Kunturiri and Patilla Pata , north of Phaq 'u Q 'awa and south-east of Kunturiri .
3	After being launched in October 2008 under the title `` 16 `` , the film was shot for over one year , getting finished in early 2010 only .	Pathinaaru ( ; ) is a 2011 Tamil romantic drama film written and directed by Sabapathy Dekshinamurthy , who earlier directed films like `` V.I.P `` ( 1997 ) , `` Punnagai Poove `` ( 2003 ) and `` A Aa E Ee `` ( 2009 ) .	It stars Shiva and Madhu Shalini in lead along with musician Darbuka Siva and television artist Abhishek in pivotal roles .	The film 's background score and soundtrack was composed by Yuvan Shankar Raja .	One year after its completion , Kalaipuli S. Thanu bought the distribution rights and released the film on 28 January 2011 under his V. Creations banner .
2	Formed in 2004 , they had success throughout Australia , releasing two albums , as well as supporting Third Day on a national tour in January 2007 .	Revive ( sometimes styled Rev !	ve ) was a Christian rock band based out of Atlanta , Georgia , which consisted of Dave Hanbury , Rich Thompson , Tyler Hall , and Michael Wright .	The band then relocated to America to pursue their career in Christian music .	In August 2009 , it was announced that Tyler Hall would be leaving the band on 4 September .
